exchange,instrument_id,base_asset,quote_asset
OKX,VELO-USDT-SWAP,VELO,USDT
OKX,VINE-USDT-SWAP,VINE,USDT
OKX,VIRTUAL-USDT-SWAP,VIRTUAL,USDT
OKX,VRA-USDT-SWAP,VRA,USDT
OKX,W-USDT-SWAP,W,USDT
OKX,WAL-USDT-SWAP,WAL,USDT
OKX,WAXP-USDT-SWAP,WAXP,USDT
OKX,WCT-USDT-SWAP,WCT,USDT
OKX,WIF-USDT-SWAP,WIF,USDT
OKX,WLD-USDT-SWAP,WLD,USDT
OKX,WOO-USDT-SWAP,WOO,USDT
OKX,X-USDT-SWAP,X,USDT
OKX,XAUT-USDT-SWAP,XAUT,USDT
OKX,XCH-USDT-SWAP,XCH,USDT
OKX,XLM-USDT-SWAP,XLM,USDT
OKX,XTZ-USDT-SWAP,XTZ,USDT
OKX,YFI-USDT-SWAP,YFI,USDT
OKX,YGG-USDT-SWAP,YGG,USDT
OKX,ZENT-USDT-SWAP,ZENT,USDT
OKX,ZEREBRO-USDT-SWAP,ZEREBRO,USDT
OKX,ZETA-USDT-SWAP,ZETA,USDT
OKX,ZIL-USDT-SWAP,ZIL,USDT
OKX,ZK-USDT-SWAP,ZK,USDT
OKX,ZRO-USDT-SWAP,ZRO,USDT
OKX,ZRX-USDT-SWAP,ZRX,USDT
OKX,BTC-USDC-SWAP,BTC,USDC
OKX,ETH-USDC-SWAP,ETH,USDC
OKX,BTC-USD-250516,BTC,USD
OKX,BTC-USD-250523,BTC,USD
OKX,BTC-USD-250530,BTC,USD
OKX,BTC-USD-250627,BTC,USD
OKX,BTC-USD-250926,BTC,USD
OKX,BTC-USD-251226,BTC,USD
OKX,ETH-USD-250516,ETH,USD
OKX,ETH-USD-250523,ETH,USD
OKX,ETH-USD-250530,ETH,USD
OKX,ETH-USD-250627,ETH,USD
OKX,ETH-USD-250926,ETH,USD
OKX,ETH-USD-251226,ETH,USD
OKX,BTC-USDT-250516,BTC,USDT
OKX,BTC-USDT-250523,BTC,USDT
OKX,BTC-USDT-250530,BTC,USDT
OKX,BTC-USDT-250627,BTC,USDT
OKX,BTC-USDT-250926,BTC,USDT
OKX,BTC-USDT-251226,BTC,USDT
OKX,ETH-USDT-250516,ETH,USDT
OKX,ETH-USDT-250523,ETH,USDT
OKX,ETH-USDT-250627,ETH,USDT
OKX,ETH-USDT-250926,ETH,USDT
OKX,BTC-USDC-250627,BTC,USDC
OKX,ETH-USDC-250627,ETH,USDC
WhiteBIT,BTC_PERP,BTC,USDT
WhiteBIT,ADA_PERP,ADA,USDT
WhiteBIT,SOL_PERP,SOL,USDT
WhiteBIT,ETH_PERP,ETH,USDT
WhiteBIT,XRP_PERP,XRP,USDT
WhiteBIT,DOT_PERP,DOT,USDT
WhiteBIT,APE_PERP,APE,USDT
WhiteBIT,ETC_PERP,ETC,USDT
WhiteBIT,DOGE_PERP,DOGE,USDT
WhiteBIT,TRX_PERP,TRX,USDT
WhiteBIT,LTC_PERP,LTC,USDT
WhiteBIT,AVAX_PERP,AVAX,USDT
WhiteBIT,SHIB_PERP,SHIB,USDT
WhiteBIT,LINK_PERP,LINK,USDT
WhiteBIT,EOS_PERP,EOS,USDT
WhiteBIT,APT_PERP,APT,USDT
WhiteBIT,BCH_PERP,BCH,USDT
WhiteBIT,NEAR_PERP,NEAR,USDT
WhiteBIT,ATOM_PERP,ATOM,USDT
WhiteBIT,FIL_PERP,FIL,USDT
WhiteBIT,XMR_PERP,XMR,USDT
WhiteBIT,XLM_PERP,XLM,USDT
WhiteBIT,OP_PERP,OP,USDT
WhiteBIT,ARB_PERP,ARB,USDT
WhiteBIT,TRB_PERP,TRB,USDT
WhiteBIT,FET_PERP,FET,USDT
WhiteBIT,MKR_PERP,MKR,USDT
WhiteBIT,BLUR_PERP,BLUR,USDT
WhiteBIT,UNI_PERP,UNI,USDT
WhiteBIT,AXS_PERP,AXS,USDT
WhiteBIT,GRT_PERP,GRT,USDT
WhiteBIT,SNX_PERP,SNX,USDT
WhiteBIT,MANTA_PERP,MANTA,USDT
WhiteBIT,TIA_PERP,TIA,USDT
WhiteBIT,JUP_PERP,JUP,USDT
WhiteBIT,ZETA_PERP,ZETA,USDT
WhiteBIT,SUI_PERP,SUI,USDT
WhiteBIT,STRK_PERP,STRK,USDT
WhiteBIT,PIXEL_PERP,PIXEL,USDT
WhiteBIT,ARKM_PERP,ARKM,USDT
WhiteBIT,DYM_PERP,DYM,USDT
WhiteBIT,ACE_PERP,ACE,USDT
WhiteBIT,SEI_PERP,SEI,USDT
WhiteBIT,PORTAL_PERP,PORTAL,USDT
WhiteBIT,WIF_PERP,WIF,USDT
WhiteBIT,CYBER_PERP,CYBER,USDT
WhiteBIT,MEME_PERP,MEME,USDT
WhiteBIT,WLD_PERP,WLD,USDT
WhiteBIT,INJ_PERP,INJ,USDT
WhiteBIT,HOT_PERP,HOT,USDT
WhiteBIT,AEVO_PERP,AEVO,USDT
WhiteBIT,TON_PERP,TON,USDT
WhiteBIT,ORDI_PERP,ORDI,USDT
WhiteBIT,ETHFI_PERP,ETHFI,USDT
WhiteBIT,JOE_PERP,JOE,USDT
WhiteBIT,BOME_PERP,BOME,USDT
WhiteBIT,ICP_PERP,ICP,USDT
WhiteBIT,YGG_PERP,YGG,USDT
WhiteBIT,ENA_PERP,ENA,USDT
WhiteBIT,W_PERP,W,USDT
WhiteBIT,T_PERP,T,USDT
WhiteBIT,TNSR_PERP,TNSR,USDT
WhiteBIT,SAGA_PERP,SAGA,USDT
WhiteBIT,OMNI_PERP,OMNI,USDT
WhiteBIT,GLM_PERP,GLM,USDT
WhiteBIT,REZ_PERP,REZ,USDT
WhiteBIT,HBAR_PERP,HBAR,USDT
WhiteBIT,DYDX_PERP,DYDX,USDT
WhiteBIT,UMA_PERP,UMA,USDT
WhiteBIT,BB_PERP,BB,USDT
WhiteBIT,NOT_PERP,NOT,USDT
WhiteBIT,PEOPLE_PERP,PEOPLE,USDT
WhiteBIT,LDO_PERP,LDO,USDT
WhiteBIT,CKB_PERP,CKB,USDT
WhiteBIT,JASMY_PERP,JASMY,USDT
WhiteBIT,IO_PERP,IO,USDT
WhiteBIT,ZK_PERP,ZK,USDT
WhiteBIT,ZRO_PERP,ZRO,USDT
WhiteBIT,TAO_PERP,TAO,USDT
WhiteBIT,OM_PERP,OM,USDT
WhiteBIT,PYTH_PERP,PYTH,USDT
WhiteBIT,MOON_PERP,MOON,USDT
WhiteBIT,PENDLE_PERP,PENDLE,USDT
WhiteBIT,AAVE_PERP,AAVE,USDT
WhiteBIT,RENDER_PERP,RENDER,USDT
WhiteBIT,CRV_PERP,CRV,USDT
WhiteBIT,ENS_PERP,ENS,USDT
WhiteBIT,STORJ_PERP,STORJ,USDT
WhiteBIT,MEW_PERP,MEW,USDT
WhiteBIT,JTO_PERP,JTO,USDT
WhiteBIT,GALA_PERP,GALA,USDT
WhiteBIT,RUNE_PERP,RUNE,USDT
WhiteBIT,ZEC_PERP,ZEC,USDT
WhiteBIT,AR_PERP,AR,USDT
WhiteBIT,VOXEL_PERP,VOXEL,USDT
WhiteBIT,NMR_PERP,NMR,USDT
WhiteBIT,BANANA_PERP,BANANA,USDT
WhiteBIT,RARE_PERP,RARE,USDT
WhiteBIT,SUN_PERP,SUN,USDT
WhiteBIT,GMT_PERP,GMT,USDT
WhiteBIT,DOGS_PERP,DOGS,USDT
WhiteBIT,ORBS_PERP,ORBS,USDT
WhiteBIT,RDNT_PERP,RDNT,USDT
WhiteBIT,POPCAT_PERP,POPCAT,USDT
WhiteBIT,GMX_PERP,GMX,USDT
WhiteBIT,ALGO_PERP,ALGO,USDT
WhiteBIT,STX_PERP,STX,USDT
WhiteBIT,HOOK_PERP,HOOK,USDT
WhiteBIT,MASK_PERP,MASK,USDT
WhiteBIT,LPT_PERP,LPT,USDT
WhiteBIT,FLUX_PERP,FLUX,USDT
WhiteBIT,KAS_PERP,KAS,USDT
WhiteBIT,1INCH_PERP,1INCH,USDT
WhiteBIT,IMX_PERP,IMX,USDT
WhiteBIT,SUPER_PERP,SUPER,USDT
WhiteBIT,AUCTION_PERP,AUCTION,USDT
WhiteBIT,THETA_PERP,THETA,USDT
WhiteBIT,KSM_PERP,KSM,USDT
WhiteBIT,BRETT_PERP,BRETT,USDT
WhiteBIT,SUSHI_PERP,SUSHI,USDT
WhiteBIT,BAL_PERP,BAL,USDT
WhiteBIT,ARPA_PERP,ARPA,USDT
WhiteBIT,XTZ_PERP,XTZ,USDT
WhiteBIT,AERGO_PERP,AERGO,USDT
WhiteBIT,SSV_PERP,SSV,USDT
WhiteBIT,NEO_PERP,NEO,USDT
WhiteBIT,POL_PERP,POL,USDT
WhiteBIT,RPL_PERP,RPL,USDT
WhiteBIT,FLOW_PERP,FLOW,USDT
WhiteBIT,OMG_PERP,OMG,USDT
WhiteBIT,MANA_PERP,MANA,USDT
WhiteBIT,SAND_PERP,SAND,USDT
WhiteBIT,API3_PERP,API3,USDT
WhiteBIT,KAVA_PERP,KAVA,USDT
WhiteBIT,PEPE_PERP,PEPE,USDT
WhiteBIT,SXP_PERP,SXP,USDT
WhiteBIT,ARK_PERP,ARK,USDT
WhiteBIT,DODO_PERP,DODO,USDT
WhiteBIT,CATI_PERP,CATI,USDT
WhiteBIT,BONK_PERP,BONK,USDT
WhiteBIT,BADGER_PERP,BADGER,USDT
WhiteBIT,CHZ_PERP,CHZ,USDT
WhiteBIT,NEIRO_PERP,NEIRO,USDT
WhiteBIT,ATH_PERP,ATH,USDT
WhiteBIT,EIGEN_PERP,EIGEN,USDT
WhiteBIT,BIGTIME_PERP,BIGTIME,USDT
WhiteBIT,MOODENG_PERP,MOODENG,USDT
WhiteBIT,PUFFER_PERP,PUFFER,USDT
WhiteBIT,SCR_PERP,SCR,USDT
WhiteBIT,TURBO_PERP,TURBO,USDT
WhiteBIT,GRASS_PERP,GRASS,USDT
WhiteBIT,ALPHA_PERP,ALPHA,USDT
WhiteBIT,SAFE_PERP,SAFE,USDT
WhiteBIT,GOAT_PERP,GOAT,USDT
WhiteBIT,PONKE_PERP,PONKE,USDT
WhiteBIT,SWELL_PERP,SWELL,USDT
WhiteBIT,CETUS_PERP,CETUS,USDT
WhiteBIT,DRIFT_PERP,DRIFT,USDT
WhiteBIT,ACT_PERP,ACT,USDT
WhiteBIT,PNUT_PERP,PNUT,USDT
WhiteBIT,DEGEN_PERP,DEGEN,USDT
WhiteBIT,METIS_PERP,METIS,USDT
WhiteBIT,VET_PERP,VET,USDT
WhiteBIT,RSR_PERP,RSR,USDT
WhiteBIT,MOVE_PERP,MOVE,USDT
WhiteBIT,ME_PERP,ME,USDT
WhiteBIT,VANA_PERP,VANA,USDT
WhiteBIT,MOCA_PERP,MOCA,USDT
WhiteBIT,PENGU_PERP,PENGU,USDT
WhiteBIT,USUAL_PERP,USUAL,USDT
WhiteBIT,DEXE_PERP,DEXE,USDT
WhiteBIT,ACX_PERP,ACX,USDT
WhiteBIT,ORCA_PERP,ORCA,USDT
WhiteBIT,BIO_PERP,BIO,USDT
WhiteBIT,SONIC_PERP,SONIC,USDT
WhiteBIT,S_PERP,S,USDT
WhiteBIT,TRUMP_PERP,TRUMP,USDT
WhiteBIT,MELANIA_PERP,MELANIA,USDT
WhiteBIT,ANIME_PERP,ANIME,USDT
WhiteBIT,AIXBT_PERP,AIXBT,USDT
WhiteBIT,CGPT_PERP,CGPT,USDT
WhiteBIT,BERA_PERP,BERA,USDT
WhiteBIT,LAYER_PERP,LAYER,USDT
WhiteBIT,KAITO_PERP,KAITO,USDT
WhiteBIT,SHELL_PERP,SHELL,USDT
WhiteBIT,RED_PERP,RED,USDT
WhiteBIT,ONDO_PERP,ONDO,USDT
WhiteBIT,MINA_PERP,MINA,USDT
WhiteBIT,NIL_PERP,NIL,USDT
WhiteBIT,PARTI_PERP,PARTI,USDT
WhiteBIT,BABY_PERP,BABY,USDT
WhiteBIT,KERNEL_PERP,KERNEL,USDT
WhiteBIT,WCT_PERP,WCT,USDT
WhiteBIT,HYPER_PERP,HYPER,USDT
WhiteBIT,INIT_PERP,INIT,USDT
WhiteBIT,SIGN_PERP,SIGN,USDT
WhiteBIT,SXT_PERP,SXT,USDT
dYdX,ENA-USD,ENA,USD
dYdX,CHZ-USD,CHZ,USD
dYdX,MNRY-USD,MNRY,USD
dYdX,SKITTEN-USD,SKITTEN,USD
dYdX,ZEN-USD,ZEN,USD
dYdX,CAKE-USD,CAKE,USD
dYdX,TURBO-USD,TURBO,USD
dYdX,LAYER-USD,LAYER,USD
dYdX,KSM-USD,KSM,USD
dYdX,SSV-USD,SSV,USD
dYdX,AVAX-USD,AVAX,USD
dYdX,PYTH-USD,PYTH,USD
dYdX,HYPE-USD,HYPE,USD
dYdX,ALPACA-USD,ALPACA,USD
dYdX,AEVO-USD,AEVO,USD
dYdX,VOXEL-USD,VOXEL,USD
dYdX,GRT-USD,GRT,USD
dYdX,XRP-USD,XRP,USD
dYdX,SPX-USD,SPX,USD
dYdX,FORTH-USD,FORTH,USD
dYdX,MELANIA-USD,MELANIA,USD
dYdX,AAVE-USD,AAVE,USD
dYdX,ENS-USD,ENS,USD
dYdX,CVX-USD,CVX,USD
dYdX,W-USD,W,USD
dYdX,APT-USD,APT,USD
dYdX,SOL-USD,SOL,USD
dYdX,OP-USD,OP,USD
dYdX,ATOM-USD,ATOM,USD
dYdX,IMX-USD,IMX,USD
dYdX,JASMY-USD,JASMY,USD
dYdX,TRY-USD,TRY,USD
dYdX,1INCH-USD,1INCH,USD
dYdX,PAXG-USD,PAXG,USD
dYdX,VVV-USD,VVV,USD
dYdX,FIL-USD,FIL,USD
dYdX,S-USD,S,USD
dYdX,SHIB-USD,SHIB,USD
dYdX,AR-USD,AR,USD
dYdX,B3-USD,B3,USD
dYdX,PEOPLE-USD,PEOPLE,USD
dYdX,KAS-USD,KAS,USD
dYdX,AXS-USD,AXS,USD
dYdX,XLM-USD,XLM,USD
dYdX,STX-USD,STX,USD
dYdX,SNX-USD,SNX,USD
dYdX,MOCA-USD,MOCA,USD
dYdX,BOME-USD,BOME,USD
dYdX,ETH-USD,ETH,USD
dYdX,MNT-USD,MNT,USD
dYdX,CLV-USD,CLV,USD
dYdX,SIGN-USD,SIGN,USD
dYdX,WCT-USD,WCT,USD
dYdX,AXL-USD,AXL,USD
dYdX,WOO-USD,WOO,USD
dYdX,NEAR-USD,NEAR,USD
dYdX,USDE-USD,USDE,USD
dYdX,AERO-USD,AERO,USD
dYdX,TROY-USD,TROY,USD
dYdX,DOT-USD,DOT,USD
dYdX,DEGEN-USD,DEGEN,USD
dYdX,MOG-USD,MOG,USD
dYdX,XTZ-USD,XTZ,USD
dYdX,TRUMP-USD,TRUMP,USD
dYdX,TAO-USD,TAO,USD
dYdX,MICHI-USD,MICHI,USD
dYdX,RAY-USD,RAY,USD
dYdX,ELX-USD,ELX,USD
dYdX,API3-USD,API3,USD
dYdX,ASTR-USD,ASTR,USD
dYdX,MOODENG-USD,MOODENG,USD
dYdX,PRIME-USD,PRIME,USD
dYdX,SAGA-USD,SAGA,USD
dYdX,VINE-USD,VINE,USD
dYdX,SUNDOG-USD,SUNDOG,USD
dYdX,AI16Z-USD,AI16Z,USD
dYdX,SATS-USD,SATS,USD
dYdX,USUAL-USD,USUAL,USD
dYdX,LDO-USD,LDO,USD
dYdX,BNB-USD,BNB,USD
dYdX,ETC-USD,ETC,USD
dYdX,TRB-USD,TRB,USD
dYdX,SEI-USD,SEI,USD
dYdX,XAI-USD,XAI,USD
dYdX,VIRTUAL-USD,VIRTUAL,USD
dYdX,FLOKI-USD,FLOKI,USD
dYdX,CETUS-USD,CETUS,USD
dYdX,XMR-USD,XMR,USD
dYdX,ETHFI-USD,ETHFI,USD
dYdX,BLAST-USD,BLAST,USD
dYdX,RENDER-USD,RENDER,USD
dYdX,PIXEL-USD,PIXEL,USD
dYdX,POL-USD,POL,USD
dYdX,STRK-USD,STRK,USD
dYdX,LINK-USD,LINK,USD
dYdX,COOKIE-USD,COOKIE,USD
dYdX,ZETA-USD,ZETA,USD
dYdX,IP-USD,IP,USD
dYdX,TRX-USD,TRX,USD
dYdX,VET-USD,VET,USD
dYdX,ONDO-USD,ONDO,USD
dYdX,QNT-USD,QNT,USD
dYdX,BANANA-USD,BANANA,USD
dYdX,ZEC-USD,ZEC,USD
dYdX,NOT-USD,NOT,USD
dYdX,SAFE-USD,SAFE,USD
dYdX,ALGO-USD,ALGO,USD
dYdX,CORE-USD,CORE,USD
dYdX,PNUT-USD,PNUT,USD
dYdX,ME-USD,ME,USD
dYdX,ORDER-USD,ORDER,USD
dYdX,KRL-USD,KRL,USD
dYdX,ZK-USD,ZK,USD
dYdX,KOMA-USD,KOMA,USD
dYdX,GNO-USD,GNO,USD
dYdX,MOVE-USD,MOVE,USD
dYdX,EOS-USD,EOS,USD
dYdX,KDA-USD,KDA,USD
dYdX,EUR-USD,EUR,USD
dYdX,ENJ-USD,ENJ,USD
dYdX,SUI-USD,SUI,USD
dYdX,BLUR-USD,BLUR,USD
dYdX,WIF-USD,WIF,USD
dYdX,BRETT-USD,BRETT,USD
dYdX,BEAM-USD,BEAM,USD
dYdX,PEPE-USD,PEPE,USD
dYdX,MANA-USD,MANA,USD
dYdX,G-USD,G,USD
dYdX,ORCA-USD,ORCA,USD
dYdX,LTC-USD,LTC,USD
dYdX,KAITO-USD,KAITO,USD
dYdX,DYM-USD,DYM,USD
dYdX,NMR-USD,NMR,USD
dYdX,GALA-USD,GALA,USD
dYdX,POPCAT-USD,POPCAT,USD
dYdX,SDM-USD,SDM,USD
dYdX,ONT-USD,ONT,USD
dYdX,GAS-USD,GAS,USD
dYdX,IO-USD,IO,USD
dYdX,DRIFT-USD,DRIFT,USD
dYdX,THETA-USD,THETA,USD
dYdX,TIA-USD,TIA,USD
dYdX,NEIRO-USD,NEIRO,USD
dYdX,BTRUMP-USD,BTRUMP,USD
dYdX,AERGO-USD,AERGO,USD
dYdX,TAIKO-USD,TAIKO,USD
dYdX,UNI-USD,UNI,USD
dYdX,DYDX-USD,DYDX,USD
dYdX,MKR-USD,MKR,USD
dYdX,PERP-USD,PERP,USD
dYdX,CRV-USD,CRV,USD
dYdX,PENGU-USD,PENGU,USD
dYdX,GMX-USD,GMX,USD
dYdX,BABYDOGE-USD,BABYDOGE,USD
dYdX,OSMO-USD,OSMO,USD
dYdX,WLD-USD,WLD,USD
dYdX,YFI-USD,YFI,USD
dYdX,HBAR-USD,HBAR,USD
dYdX,COMP-USD,COMP,USD
dYdX,GRASS-USD,GRASS,USD
dYdX,NIL-USD,NIL,USD
dYdX,TON-USD,TON,USD
dYdX,BERA-USD,BERA,USD
dYdX,BCH-USD,BCH,USD
dYdX,EIGEN-USD,EIGEN,USD
dYdX,MEW-USD,MEW,USD
dYdX,MAJOR-USD,MAJOR,USD
dYdX,PENDLE-USD,PENDLE,USD
dYdX,BONK-USD,BONK,USD
dYdX,JTO-USD,JTO,USD
dYdX,NC-USD,NC,USD
dYdX,GOAT-USD,GOAT,USD
dYdX,MORPHO-USD,MORPHO,USD
dYdX,AIXBT-USD,AIXBT,USD
dYdX,BADGER-USD,BADGER,USD
dYdX,SUSHI-USD,SUSHI,USD
dYdX,PEAQ-USD,PEAQ,USD
dYdX,ORDI-USD,ORDI,USD
dYdX,THE-USD,THE,USD
dYdX,DOGE-USD,DOGE,USD
dYdX,AKT-USD,AKT,USD
dYdX,REZ-USD,REZ,USD
dYdX,DAI-USD,DAI,USD
dYdX,GLMR-USD,GLMR,USD
dYdX,AITECH-USD,AITECH,USD
dYdX,BTC-USD,BTC,USD
dYdX,INJ-USD,INJ,USD
dYdX,HNT-USD,HNT,USD
dYdX,PIRATE-USD,PIRATE,USD
dYdX,EGLD-USD,EGLD,USD
dYdX,ZEREBRO-USD,ZEREBRO,USD
dYdX,QTUM-USD,QTUM,USD
dYdX,ADA-USD,ADA,USD
dYdX,UMA-USD,UMA,USD
dYdX,NEO-USD,NEO,USD
dYdX,IOTX-USD,IOTX,USD
dYdX,TLOS-USD,TLOS,USD
dYdX,ARB-USD,ARB,USD
dYdX,ID-USD,ID,USD
dYdX,APE-USD,APE,USD
dYdX,ARKM-USD,ARKM,USD
dYdX,MAGIC-USD,MAGIC,USD
dYdX,OM-USD,OM,USD
dYdX,ATH-USD,ATH,USD
dYdX,RUNE-USD,RUNE,USD
dYdX,JUP-USD,JUP,USD
dYdX,SKL-USD,SKL,USD
dYdX,BABY-USD,BABY,USD
dYdX,BICO-USD,BICO,USD
dYdX,STEEM-USD,STEEM,USD
dYdX,ZRX-USD,ZRX,USD
dYdX,XYO-USD,XYO,USD
dYdX,ICP-USD,ICP,USD
dYdX,ALT-USD,ALT,USD
dYdX,NFT-USD,NFT,USD
dYdX,ZRO-USD,ZRO,USD
